textDisplay,authorDisplayName,likeCount,publishedAt,sentimen,kategori
Anhh,ジクリ,0,2021-11-26T09:06:14Z
Wow,ANIME wong jowo 3,0,2021-11-26T08:47:24Z
Sena roll,Ken Mahendratama,0,2021-11-26T08:44:16Z
Otak Saya Traveling Liat Tumbnail,Nazril _ID,0,2021-11-26T06:45:26Z
Kak sena kawaii banget kalo nyanyi^~^,ChikoXD,2,2021-11-26T06:04:03Z
Satu server hp ku penuh Sena semua,Najwan_RH 2011,0,2021-11-26T05:44:37Z
Kak sena cara pasang sekin elitera gimana,Fanzz!!,1,2021-11-26T04:06:14Z
Sena asal dari mana sih?,ZyrexPreset`,1,2021-11-26T03:31:23Z
Gw gak marah (malahan lagunya enak) hehehe,Aku Darksz,0,2021-11-26T02:11:55Z
Udah tau pranknya sena!🗿<br>Kucing putih ngeprank apakah pendapantan anda😂🍵,saifuddin fazli,1,2021-11-26T00:53:02Z
Idih sena lucubaen,Fikri Fikri,0,2021-11-25T23:18:28Z
rickroll ala Sena <br>Dan thumbnail yg membagongkan 😂,rdittz lol,0,2021-11-25T18:07:06Z
Aduhh,Serang ngeyo,0,2021-11-25T17:47:51Z
:))),Serang ngeyo,0,2021-11-25T17:47:22Z
Lah ini di rickroll?,Q,0,2021-11-25T16:37:20Z
"Gara gara video ini gw kena rick roll 1000 kali nya, but it&#39;s okay 👌👌👌",DOMGE GEMINK,0,2021-11-25T15:09:19Z
Thumnail yg sus,Qayyum,0,2021-11-25T14:57:31Z
Sena sena,Kenjd,0,2021-11-25T07:21:59Z
🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨🤨,gamer pes 2022,0,2021-11-25T06:53:15Z
Bait yang lebih kuat dari nana no passive yang jalan solo,samsul,0,2021-11-25T06:06:09Z
Aku dah bosen Rick roll,Diandra Adisurya Dewanata,0,2021-11-25T03:43:27Z
Stoooooooooop,Diandra Adisurya Dewanata,0,2021-11-25T03:43:03Z
Kenapa kena Rick roll laaaagiiiiiii,Diandra Adisurya Dewanata,0,2021-11-25T03:42:45Z
BANG- NICEEEE,DEST•KENZO,0,2021-11-24T22:30:59Z
"Tamnel nya keren Sena, lanjutkan 🗿👍",NgabDan,2,2021-11-24T14:49:40Z
oFf,AnimLOVER388,0,2021-12-18T04:41:50Z
Wow rickroll,Neryu25,1,2021-11-24T12:39:24Z
This video rickrolling us,Gibran,0,2021-11-24T11:42:43Z
Thumbnail yang sangat.......,Vectrr,0,2021-11-23T14:30:12Z
Yaelah pertama Tama kena rickroll,Vectrr,0,2021-11-23T14:29:19Z
Thumbnail yang meresahkan,Harith,0,2021-11-23T11:22:27Z
thumnailnya bikin penasaran ehh pas videonya kuclick gua malah kerickroll dahlah🗿,Ryuken,0,2021-11-23T06:14:44Z
Iq yang sangat 0000,hamdu,0,2021-11-22T17:00:57Z
Stop it,NauvaL_,0,2021-11-22T08:52:53Z
So i got the rickroll,Rahhid Matyat,0,2021-11-22T08:47:56Z
Bangskot akan senang jika rick roll nya kek gini <i>🗿</i>,pe,0,2021-11-22T08:00:02Z
Clip taro di dc bangskot🗿,arva dhieza,0,2021-11-23T05:59:05Z
Nuuu rick roll,Reiss Rey,0,2021-11-22T07:02:39Z
KONTLLL ROLL,Symphony,0,2021-11-21T23:19:48Z
Never gonna,LemonTea,0,2021-11-21T16:43:08Z
Kawaii banget,Madara,0,2021-11-21T13:54:52Z
"Pengen ngomong kasar, tapi...",Karass Pendragon,0,2021-11-21T11:52:57Z
Rick roll Sena :v,Mush,0,2021-11-21T09:59:58Z
Oh noo! Aku kena rickroll,Bocah 144p,0,2021-11-21T02:59:08Z
BHAHAHAHAHAHAHAHAAHHA,~•Ayumi Chnxz•~,0,2021-11-21T01:15:17Z
Nice Cover,KobokanAntiReelsIG,1,2021-11-20T23:20:28Z
kena Rick rol versi Sena,putra,0,2021-11-20T10:59:38Z
Napa thumbnail nya gitu heh,Luxy,1,2021-11-20T10:00:58Z
"Lain kali jangan begitu ya,waltermelon men 🗿",King Assasin,0,2021-11-20T06:17:20Z
bayangan thumnailnya kek punya gw,Michael Keane,0,2021-11-20T04:43:31Z
"dah 3 bulan,baru kena sekarang",GAK JELAS,0,2021-11-20T01:02:07Z
"WHY!, I know is trap, and maybe rick roll, but i click",five fingers,0,2021-11-20T00:47:31Z
+150° sosial credit,Kkhocenk,0,2021-11-19T21:48:18Z
Suara bagus dan cantik banget sena,best friend forever,0,2021-11-19T08:44:11Z
Fix pada tau otak para otaku 🗿,Abdi Ifficial,0,2021-11-19T03:51:30Z
Thumbnail nya sus,AlipBagan,1,2021-11-19T02:25:11Z
Sus banget thumbnail nya,yukii,0,2021-11-19T01:39:55Z
Otak:( ͡° ͜ʖ ͡°)<br>Mata:ಠ_ʖಠ<br>Negatif thinking:Hmm mungkin Sena lagi<br>You know ( ͡° ͜ʖ ͡°)<br>Positif thinking:jangan mikir aneh2 kalen mungkin Sena lagi rebahan 1 kancing tiba2 lepas,Hii,5,2021-11-19T01:00:55Z
Otak:( ͡° ͜ʖ ͡°)<br>Mata:ಠ_ʖಠ<br>Negatif thinking:Hmm mungkin Sena lagi<br>You know ( ͡° ͜ʖ ͡°)<br>Positif thinking:jangan mikir aneh2 kalen mungkin Sena lagi rebahan 1 kancing tiba2 lepas,Hii,1,2021-11-19T01:00:48Z
🗿 hm,Aliyudin,0,2021-11-19T00:40:24Z
Thumbnail MEGAA SUSSS 🗿,Deo Gaming,0,2021-11-18T22:32:19Z
Gw:wihh thumbailnya keren ini<br>Ekspetasi:hehe boi :)<br>Realita:dahlah rikrol,$ADNAN GEMING$,0,2021-11-18T21:17:26Z
selamat kalian semua kena rick roll sama sena,Deven Grohtacius,0,2021-11-18T15:03:32Z
Peng rick roll handal,pekocraft,0,2021-11-18T14:01:07Z
Kopirek help² 😭😭😭😭,Safa,0,2021-11-18T13:09:50Z
Kena rickroll aing🗿,Rizki Andriansyah,0,2021-11-18T09:18:04Z
Not funny,C̶O̶D̶M̶k̶a̶z̶u̶,0,2021-11-18T07:33:44Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=2m11s"">2:11</a> dmn sena menembakan suara ultrasonic<br><br>dampak :<br><br>kaca rumah saya hancur<br><br>di marahin kos sebelah<br><br>bencana alam<br><br>*dah itu aja",brian 1155,0,2021-11-17T16:35:07Z
the thumbnail is SUS,rzky,0,2021-11-17T13:13:56Z
Rick rolled yang ini gapapa kok,Ad clip,1,2021-11-17T12:54:12Z
Ngeri gini thumbnail nya🗿,ini envy,0,2021-11-17T07:45:15Z
Kena Rick roll ke 99× nya,Real buff,1,2021-11-17T06:56:01Z
Awal yg mebanggokan,0rcaRB,0,2021-11-17T05:46:37Z
Good vid Sena,NoneRedYT,0,2021-11-17T05:38:40Z
Sena roll,Sakha,1,2021-11-17T01:27:59Z
Gw kena Rick 7 kali pagi ini -_-,Si Chiki,0,2021-11-17T00:34:29Z
Ternyata Rik roll,verdian,0,2021-11-16T13:01:43Z
Saya kena Rick roll :v,Zec IND.,0,2021-11-16T11:55:45Z
sus thumbnail,Iko-!,0,2021-11-16T10:23:06Z
Rick roll anjirdd,yes,0,2021-11-16T09:13:50Z
Sena roll :V,Gua:V,0,2021-11-16T06:45:08Z
Best cover💯💯💯,AnindRind13,1,2021-11-16T06:20:06Z
"cihh,harusnya aku tau ini Rick roll tapi jari ku bergerak sendiri, sial😡😡",ihsan anak baik,0,2021-11-16T05:43:10Z
NNNNNN,Ark,0,2021-11-15T10:24:11Z
Sena ambigu (thubnail),Zehan,0,2021-11-15T06:16:34Z
gw liat thumnail nya wih sena <br>mau ngapain tuh<br><br>pas teken ternyata thumnail nya hanya mitos,brian 1155,0,2021-11-15T05:55:49Z
"Kupikir kucing ini tersesat, ternyata hanya rick roll",Fadel Abiyugiffary,1,2021-11-15T04:51:21Z
😑,Clas of Clans indonesia,0,2021-11-15T00:37:36Z
Huh sabar,rasstod,0,2021-11-14T15:18:15Z
Nakal ya sena,Arizz Hiya,0,2021-11-14T14:42:15Z
You got me,Siotyan,0,2021-11-14T13:48:15Z
Wkwkwkwk SenaRolled,Measuo☆,1,2021-11-13T20:26:59Z
Dirickroll pemberi link sesad ❌<br>Dirickroll Sena Kawaii✅,Fidelamoreus Tomelo Palti,1,2021-11-13T13:14:33Z
Damn kena rickroll<br><br><br><br><br>Btw cover nya imut juga ada karung ga,Ezhar Syah,0,2021-11-13T12:12:49Z
U RICKROLED ME,ㅤeed,0,2021-11-13T10:39:39Z
Seperti nya gw tau maksud dari thumbnail nya 🗿🗿👊👊,Michikatsu Tsugikuni ,1,2021-11-11T17:23:46Z
Jujur lagunya Bagus 🗿<br><br>Izin download ya buat dengerin sambil main🗿🙏,Bisa jadi🏳️‍🌈⃠,0,2021-11-11T12:32:06Z
"Aghhhh, mustahil Rick roll ini dapat menyerap setengah kekuatan ku aku harus melawan nya KIAAAAAAAAA! DUARRR.   akhhhhh mustahil tidak mempan hiaaaaa kahkkk hehhhhahhh keaaaa! <br><br><br><br><br><br><br><br>Lebay amat uwoe Btw IMUT BETTT",AF ☕,1,2021-11-10T13:08:21Z
Kena Sena roll,Kayla Arsya Ramadhan,0,2021-11-10T06:19:37Z
"Liat tumbnail nya kukira cliper ternyata asli dari Sena ,apa ini Sena apa kah ini dampak negatif jadi nolep?",kurang tau,0,2021-11-09T09:01:58Z
You got RickRolled By Sena,KarlGerat,0,2021-11-08T11:37:26Z
Oh damn I got baited,im Gaming Indonesia,0,2021-11-07T10:25:07Z
"Finally nyanyi never gonna give you up = rickroll<br><br>Hey sadar, Blum tentu nyanyi apa lagi full versi itu Rickrool",Mibi,0,2021-11-06T21:30:22Z
Ah .. i see in one minute lol 🤣,xavisine,1,2021-11-06T14:45:43Z
troll unlocked : Sena Roll,Wann,0,2021-11-03T22:48:40Z
untung gw punya fitur terlihat sebelum di nonton,anggota dewan pemberantas jumscare,0,2021-11-03T13:08:56Z
sena daj .-.,Maestage1,0,2021-11-02T23:59:26Z
pengocok handal bilek : dalah😭,MUHHAMMED ALI FREDDY,0,2021-10-31T10:52:24Z
kusangka apa ternyata rick,MUHHAMMED ALI FREDDY,0,2021-10-31T10:51:14Z
Wow Rick roll,Imcringev2,0,2021-10-30T08:23:31Z
Rick rol _-,FOX GAMEERRS,0,2021-10-29T13:12:07Z
Lgsg........... 🗿,Samurai Kazuya Ch.,0,2021-10-27T04:38:17Z
Uwaaa kawai 😍,Reefa Cuyy.,0,2021-10-27T03:41:55Z
Rikk rool lol,HANK GAMING,0,2021-10-24T20:40:54Z
pas liat tumnail: jantumng gw bergetar<br>pas liat videonya: ah sudahlah cukup untuk hari ini,Ananda,0,2021-10-23T10:39:11Z
sial kena rickroll lagi,YuukiSan,0,2021-10-20T23:09:15Z
100rb kalinya gw kena rick roll 😑,TOKOPEDIA,0,2021-10-18T07:28:41Z
Perasaan gw gak enak dah 🗿,TOKOPEDIA,0,2021-10-18T07:27:35Z
Rick roll versi neko,Muhammad Amjad,0,2021-10-18T06:31:16Z
Dahlah....,Suou_Tsukasa | Leader of Loyalty,0,2021-10-18T05:27:43Z
mainnya hebat,Avla Ch,0,2021-10-15T09:05:12Z
Rickrollll,KaguDette,0,2021-10-11T17:46:00Z
Bagus sekali kak,Dewi Arisyanti,0,2021-10-10T10:28:25Z
Kena Rickroll Gpp Gw Gak Peduli (Gw Gak Marah),Drip Goku,0,2021-10-06T06:54:10Z
Annoying thumbnails 🗿,avlycha!!-,0,2021-10-04T01:48:22Z
Di rickroll guak,lexter joo,0,2021-10-03T01:04:43Z
Nice thumbnail<br>You make me traveling :),Rei Love u,1,2021-09-30T07:51:25Z
"Senna rambut pendek manis, tp lebih manis yg masih rambut panjang.",stahn cloud,0,2021-09-29T22:48:06Z
Anjer channel aslinya wkwkw,Aryo Susilo,0,2021-09-29T00:51:10Z
Kena rick roll Saya,Kanaede Yuu,0,2021-09-28T05:01:52Z
Zaamaa mana ya ?,OREN CAT,0,2021-09-27T04:54:58Z
Tammel yang meresahkan,WINDAH SLEBEW,0,2021-09-27T04:30:14Z
terus kan bakat mu sayang:v,Ct Lenny,0,2021-09-26T12:29:54Z
Rikrol ko,Pedok Giuatt,0,2021-09-26T04:02:01Z
Ehh dh lh,Ghaly 40,0,2021-09-26T03:16:16Z
kawai!!!!!!!!!!!!!!!!!!!!!!!!!!!!,rama,0,2021-09-25T05:57:51Z
Awokawokaowk,mas_bank official,0,2021-09-24T15:00:36Z
NICE JOKE,Joo,0,2021-09-20T09:56:41Z
Feeling : ga mungkin real account post lewd<br>Brain : klik aja siapa tau beneran lewd<br>Youtube : show them moreee recommendations of this video,Dinz,0,2021-09-20T03:15:56Z
Damn,nratika_,1,2021-09-20T02:46:06Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂🗿",Arya.Dharma19 (RX19),0,2021-09-20T03:02:34Z
Nonton karena thumbnail nya menarik kita satu server 🗿🗿👍,Hilmi  Alfat,0,2021-09-20T01:03:26Z
@Arya.Dharma19 (RX19) itu ketawa 🗿,AlvinD,1,2021-10-21T02:45:25Z
@Arya.Dharma19 (RX19) itu ketawa 🗿,AlvinD,1,2021-10-21T02:45:25Z
Aku buat dojin sena mau liat,That One Guy,0,2021-09-20T00:45:28Z
Thumbnailnya keren,Misaki,1,2021-09-19T09:17:52Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=2m08s"">2:08</a>",muehe ree,0,2021-09-18T15:28:23Z
@Arya.Dharma19 (RX19) ya terus? Gue cuma tandain part favorit gue doang,muehe ree,0,2021-09-20T08:46:04Z
@Arya.Dharma19 (RX19) ya terus? Gue cuma tandain part favorit gue doang,muehe ree,0,2021-09-20T08:46:04Z
100% IQ,Just Jhon,0,2021-09-18T01:51:29Z
Bruh rick roll,Potato Boy,0,2021-09-18T00:18:49Z
Gak Kena Ea Langsung Pause Ghwackghwackghwackghwackghwack,ඞ•StyID•ඞ,0,2021-09-17T20:36:54Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂🗿",Arya.Dharma19 (RX19),0,2021-09-20T03:03:27Z
Rickroll😠,ultramarine,0,2021-09-17T15:06:05Z
"Ga kok<br><a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂",Arya.Dharma19 (RX19),0,2021-09-20T03:03:45Z
Sepertinya sena menahan tawa,Barrzu,0,2021-09-17T13:50:25Z
Mau lihat itu... Malah kena rickroll 🗿,Idhi Nuha,0,2021-09-17T12:29:50Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Cuma bisa denger 🗿",Arya.Dharma19 (RX19),0,2021-09-20T03:04:09Z
Thumbnail: Klikk²<br>Pas di buka Rick Roll<br><br>Tch. Saia Hanya Ingin Sena MeNyanyi,Tamwaaa,1,2021-09-17T10:25:36Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂",Arya.Dharma19 (RX19),0,2021-09-20T03:04:25Z
Hampir gw panggil fbi,{ElecGaming 04,1,2021-09-17T09:14:24Z
Kena Rickroll bos,FlaWeerrrflafla,0,2021-09-17T07:19:07Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m15s"">0:15</a> 🙃😇",jea,0,2021-09-17T00:03:13Z
"Anda satu server dengan saya🗿<br><a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂",Arya.Dharma19 (RX19),0,2021-09-20T03:04:46Z
Sena ter-rick gulung,mamank kadoya,0,2021-09-16T20:20:38Z
O yaudah,mamank kadoya,0,2021-09-17T18:11:21Z
O yaudah,mamank kadoya,0,2021-09-17T18:11:21Z
O yaudah,mamank kadoya,0,2021-09-17T18:11:21Z
O yaudah,mamank kadoya,0,2021-09-17T18:11:21Z
O yaudah,mamank kadoya,0,2021-09-17T18:11:21Z
Thumbnail meresahkan,kou shirou,0,2021-09-16T08:32:30Z
clickbait demi ricroll viewernya ngak tuh😂😂😂🤣🤣🤣,mochammad afgan,0,2021-09-15T15:06:00Z
"Ga clickbait🗿<br><a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂",Arya.Dharma19 (RX19),0,2021-09-20T03:05:48Z
Thumbnail nya sedikit ^,RamsTube,1,2021-09-15T13:11:46Z
Merick Roll dengan gaya🗿<br>Btw thumnialnya lumayan sus😎📸,pan,0,2021-09-15T12:13:36Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a><br>Yang dimaksud lewd Sena😂",Arya.Dharma19 (RX19),0,2021-09-20T03:05:31Z
Senyum&quot; sndri😳,Rani Putri,1,2021-09-15T09:35:03Z
Nice Sena 🗿👍,Bro apa iyh,0,2021-09-15T00:07:37Z
dala kena rickrol gw,カザキナオミ,0,2021-09-14T09:17:57Z
Tentu saja saya menonton ini sampai habis,Karel,0,2021-09-14T08:23:39Z
Tidak sesuai thumbnail 🗿,Reihan,0,2021-09-14T07:36:00Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a> oy",Arya.Dharma19 (RX19),0,2021-09-20T03:06:35Z
"<a href=""https://www.youtube.com/watch?v=uAqVo1W50wA&amp;t=0m16s"">0:16</a> oy",Arya.Dharma19 (RX19),0,2021-09-20T03:06:35Z
"Ini sih masalah clippernya, bukan masalah senanya",SadBoy exe,0,2021-09-13T15:07:33Z
Rasa ingin memukul kucing 📈,Warlordz69 - ワルロド,0,2021-09-13T13:21:06Z
kegabut tan macam apa itu,idk,0,2021-09-13T04:36:50Z
Sena nynyi nya bagus,kyyxml,0,2021-09-13T04:06:35Z
Yahhhh kena rickroll,Shinjosan,0,2021-09-13T02:14:45Z
"2 kali puter baru nyadar kalo ini Sena Roll, gue kira emang lagi cover lagu",Penyebar Semangat Kita,0,2021-09-13T01:18:21Z
Tumbnail nya sungguh membagongkan,Saddycraft 20,0,2021-09-13T00:57:21Z
Rick roll =))),lil kway,0,2021-09-13T00:25:43Z
Nakal,fkr,0,2021-09-12T15:21:15Z
Ini lagu kesukaan saya untuk ngeprank 🗿<br><br>♪Never Gonna Give You Up♪<br>♪Never Gonna Let You Down♪,Rick Slebew,2,2021-09-12T14:23:39Z
Dimana mana anda ini ngerick roll,Ginpey fight11,0,2022-02-23T01:06:26Z
Halo 🗿,A. Rizqi,0,2021-09-12T13:54:09Z
Finnaly no sangek momen,•c e l e k s•,0,2021-09-12T10:47:22Z
tumbail yang sangat meresahkan,asep anak ilang,0,2021-09-12T10:42:04Z
Denger ini lagu jadi keingetan keitaa pas cover lemon tipu tipunya nya di akhir nya malah never gonna give you up never gonna let your down🤣🤣,Dewi anggraeny,0,2021-09-12T09:33:00Z
Sena ngeklip dirinya sendiri😂🤣,HumanBeing,0,2021-09-12T09:18:33Z
Dapat rickroll oleh sena guys,Reyfan Aldian,0,2021-09-12T08:58:15Z
hek,Edward Edward,0,2021-09-12T07:56:12Z
Aduhhhh,bhhaha,0,2021-09-12T01:54:14Z
konno neko ko xf stress stress,HNTV ID,1,2021-09-11T15:11:08Z
JAYKENARICKROL DAN MESUM,Javier Zanetti,0,2021-09-11T14:05:59Z
"kenapa saya disini?, saya ingin mendengar sena roll",Wireless Ren,0,2021-09-11T11:29:36Z
Apa cuma saya yang nge vibes ama lagunya dan bukannya kesel,ReFan 4Craft,0,2021-09-11T09:34:55Z
Lagu ni lah yang El Risitas ( Juan Joya Borja)  joget.,Tuni Zibeon,0,2021-09-11T08:07:44Z
Jadi lawackk bukan nya nyi klo gini mah awokawokawo,Bimm,0,2021-09-11T06:43:53Z
This is song i like it,Munir S.T,0,2021-09-11T04:43:11Z
Baru ini gw kena rickroll seneng2 aja,DaremoShiranai,0,2021-09-10T18:04:25Z
video di bawah langsung video aslinya,tendouu.,0,2021-09-10T16:34:33Z
sena roll,iin rahman,0,2021-09-10T06:55:50Z
"When my discord:<br>me: sent rick roll <br>everyone: SHUT UP, DED MEME, YOO, DELETE THE SONG, MY EAR<br>me: sent sena roll<br>everyone: cute...",Hans,4,2021-09-10T06:37:21Z
🙂😂,Bayu Lestari,0,2021-09-10T06:00:23Z
Keren parah :&#39;D,PrO heNgKer TzY,0,2021-09-09T23:06:12Z
Keren sena<br><br>Dalam hati : lucu +kawai anjirt 😂,Rakaa,10,2021-09-09T17:34:49Z
🥰😍🤩😘,Mhey 24,1,2022-04-22T06:07:01Z
Rickroll ter uwaw yg pernah gw dptin🦆,Ferry Richard,0,2021-09-09T16:04:12Z
U got me,Arief Rahman Hidayat,0,2021-09-09T14:00:07Z
KENA RICK ROLLED 2 KALI,Blobby,0,2021-09-09T11:45:00Z
Ahh RickRoll pasti abis ini power ku off nih🗿,Emoet Batoe,0,2021-09-08T23:46:27Z
Goddang! LMAO,Andhika,0,2021-09-08T15:47:58Z
Tumbail nya bikin traveling <br>Bjg lu,halo_gais,0,2021-09-08T15:01:28Z
Sena yang masih kecil aja bisa bahasa Inggris. Lah aku yg 16 tahun aja masih gak bisa,Tadashi Yashui,0,2021-09-08T14:50:08Z
Thumbnail nya 🌚 membagogkan,Thanxder,0,2021-09-08T11:24:45Z
Nice 🗿👌,Mau apa?,0,2021-09-08T10:34:21Z
<i>blushes</i>,AkemiAozora,0,2021-09-08T05:58:58Z
Thumnail membuat ku kesini,Finnz,0,2021-09-08T04:04:01Z
Secara tidak langsung kena saya terkena rickroll,Vert Kirigaya,1,2021-09-07T15:43:42Z
My friend : We need the sauce of thumbnail <br>Me : we summon the sauce hero<br>FBI BE LIKE : can we talk <br>Me and my friends : you all can&#39;t stop us to get it cops <br>*start gunshot with fbi<br>FBI : OPEN FIRE!!!!!,terariyon,0,2021-09-07T14:37:39Z
🎙️👞,Yabes Skuyliving,0,2021-09-07T03:54:43Z
I misread sena as sana and clicked cuz i was so confused by the thumbnail<br>i was not dissappointed in the slightest<br>i love the bloodyd escription too xDD,dawson ramdass,11,2021-09-07T03:20:44Z
Menghadeh sena,Kaneko Hato / カネコ鳩,0,2021-09-07T01:59:53Z
Liat thumbnail<br>Bikin gua ngebayangin gua ama sena :v<br><br>Canda,ZX BLUE,0,2021-09-07T01:29:43Z
Terkena rickroll,Deco,0,2021-09-06T23:03:51Z
Akowkaoa kena lagi,bluesquirt 7117,0,2021-09-06T18:43:27Z
Gapapa sumpah gapapa🗿,Rassya Ayuki,0,2021-09-06T16:31:53Z
"Ah yess, rick rolled sena",Bilal_Mahesa79,0,2021-09-06T15:45:54Z
Suranya bikin ngakak,halo_gais,0,2021-09-06T14:17:37Z
Sumdah ku duga,R,0,2021-09-06T13:38:12Z
Gambar yg mengSUS 🗿🔫,☆IzumiSansCh☆,0,2021-09-06T08:59:11Z
menghadeh,Xyndrom Channel,0,2021-09-06T06:55:42Z
Did I just got Ricked Rolled?,Ultimater20,0,2021-09-06T03:36:40Z
Thumbnail nya pasti sena di marahin mami nya 🗿🗿🗿,Malvincuy!,0,2021-09-06T01:45:55Z
Ko kamu meresahkan sena,Ochibi,0,2021-09-06T01:36:42Z
Rick roll dimana mana🙏🏻😼,ini kei,0,2021-09-05T12:33:11Z
"Gk papa lema rickroll, yng penting kita sekarang tahu kalau sena punya lewd art, dan mungkin... Banyak",Sile~,0,2021-09-05T08:52:39Z
🗿🗿🗿,Avehs.,0,2021-09-05T02:31:23Z
lagu rick roll tpi tumnel naikin gaji boss.....,Dhiana Ikawati,0,2021-09-05T01:10:14Z
NEVER GONNA GIVE YOU UP WITH SENA KAWAIIII,Raffa Azzam,0,2021-09-05T01:03:23Z
Argghhh kesel🗿🗿🗿🗿🗿🗿🗿,AkhtarF,0,2021-09-04T23:21:18Z
Nyese mencet,Funky Play,0,2021-09-04T21:21:19Z
Bernyanyi bersama sena!,akagamiu,0,2021-09-04T15:33:39Z
njirr kena senroll 🗿,Muhammad Haryuando Akmal,0,2021-09-04T11:49:28Z
Sena ko suara ya gitu lucu tapi anak umur 12 tahun Enda gitu da unik,Yusuf Bpp,1,2021-09-04T10:32:34Z
Kalo Sena liat jawap ato apa la,Yusuf Bpp,0,2021-09-04T10:35:08Z
"Wait, gw pikir ini channel clipper...",Sylverader Cyl,0,2021-09-04T06:26:31Z
Wow,Hambali Hambali,0,2021-09-04T04:42:43Z
Spongebob=sial patrick kita kena ricroll<br><br>Patrick:iya spongebob <br><br>Spongebob:dah lah kita pulang ke laut aja<br><br>Patrick:(petrick pun berteriak) dasar makluk darat,Otong Man,0,2021-09-04T01:56:56Z
Oh no,FEDERAL BUREAU OF INVESTIGATION,0,2021-09-04T01:20:58Z
untung kucing klo temen sendiri dah gw pukul,Ahmd Pojan,0,2021-09-03T23:08:58Z
Gwa bro ksini hanya karna sebuah thumbnail<br>Meresahkan emg,Miaw [Enpisi],1,2021-09-03T16:01:16Z
Sial amat gw hari ini bruh,Malfiys,0,2021-09-03T07:20:59Z
Never gonna Sena cry😍,さゆみゆき,8,2021-09-03T06:40:47Z
Pen marah tapi lucu <i>🗿</i>,Ghaniyaja,0,2021-09-03T06:13:10Z
Parah tertipu thumbnail 🗿,Nabil Akbar,1,2021-09-03T04:24:28Z
SENA WANGY WANGY HUHAHUHAUHAHUAHUAHUAHUAHUAHHUAHUAUUAHUHA,JustRafi ,0,2021-09-03T02:12:17Z
999,Nayottama Raditya,0,2021-09-02T17:22:23Z
Cute&gt;_&lt;,FDL ID,1,2021-09-02T09:02:49Z
that thumb😩-,Shorei⤾,0,2021-09-01T22:36:38Z
ffffffffffuuuiiiii,oyaaぉやー,0,2021-09-01T20:02:53Z
Bagus sena......bagus sena 🙃🙃🙃,varr15,0,2021-09-01T11:20:25Z
Lah ketipu gua,Abigaming75🅥,0,2021-09-01T06:48:34Z
Thumbnail nya TOLONG-!!!!!!!,Channel praktek tugas sekolah,1,2021-09-01T05:43:03Z
"I saw lewd, I came<br>But<br>I heard rickroll, I enjoy",Guirusia Shin,3,2021-09-01T05:07:42Z
Ricky meresahkan,I want to be a Haaton,0,2021-09-01T04:11:15Z
Saya suka thumbnail dan lagu<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>Edit: apa hayo,Wahousekey Eden,0,2021-09-01T03:55:21Z
Ah Kucing lucknud 🗿👍,Magic Star,0,2021-08-31T16:56:11Z
Secara tidak sengaja kita terkena rickroll,Ghoisan69,0,2021-08-31T15:17:33Z
👍🏻👍🏻👍🏻👍🏻wooooooooww,Kartika Murti,0,2021-08-31T10:19:56Z
Sena Chan kena rickrol,Nekoyoo Murama Ch,1,2021-08-31T06:32:44Z
bagi tamnelll,Aiko Sachi,0,2021-08-31T04:35:07Z
Sial aku kena rick roll,va ro,0,2021-08-31T03:44:06Z
so cuuuttteeeeeee<br>imuut beeeet,31. PUTI KIASATINA RAMADHANTY,0,2021-08-31T03:33:21Z
siapa yg kena rickroll lalu trauma lalu meninggal guys?<br>👇,HawKings,0,2021-08-30T23:15:18Z
Nice bait,ウラヴェン,0,2021-08-30T22:56:36Z
Ketika sena menggunakan 100% kapasitas otaknya,Yami kurokami,1,2021-08-30T19:26:12Z
thumnailnya keren 🗿🗿,disconnected,0,2021-08-30T18:00:36Z
Sena get Rick rolled,XtZ [GD],0,2021-08-30T16:04:14Z
Sudah berharap banyak 😠😠😠😠😠😠,satrio,0,2021-08-30T15:21:33Z
